EXTOLLSTATIONHEX,ExitHour,ExitCount
37017415,20,127
37017415,21,136
37017415,22,72
37017415,23,61
37017416,0,13
37017416,1,4
37017416,2,4
37017416,3,5
37017416,4,3
37017416,5,14
37017416,6,25
37017416,7,41
37017416,8,107
37017416,9,107
37017416,10,120
37017416,11,109
37017416,12,99
37017416,13,91
37017416,14,108
37017416,15,120
37017416,16,132
37017416,17,128
37017416,18,97
37017416,19,80
37017416,20,69
37017416,21,34
37017416,22,24
37017416,23,19
37017417,0,41
37017417,1,23
37017417,2,20
37017417,3,18
37017417,4,19
37017417,5,32
37017417,6,33
37017417,7,89
37017417,8,135
37017417,9,186
37017417,10,193
37017417,11,220
37017417,12,187
37017417,13,186
37017417,14,226
37017417,15,223
37017417,16,252
37017417,17,247
37017417,18,191
37017417,19,148
37017417,20,126
37017417,21,77
37017417,22,65
37017417,23,44
37017418,0,3
37017418,1,1
37017418,2,1
37017418,3,2
37017418,4,3
37017418,5,6
37017418,6,10
37017418,7,23
37017418,8,28
37017418,9,41
37017418,10,53
37017418,11,34
37017418,12,32
37017418,13,21
37017418,14,38
37017418,15,37
37017418,16,48
37017418,17,36
37017418,18,45
37017418,19,18
37017418,20,16
37017418,21,10
37017418,22,6
37017418,23,4
37017419,0,3
37017419,1,6
37017419,2,1
37017419,3,2
37017419,4,4
37017419,5,6
37017419,6,13
37017419,7,44
37017419,8,33
37017419,9,60
37017419,10,65
37017419,11,59
37017419,12,41
37017419,13,54
37017419,14,81
37017419,15,50
37017419,16,62
37017419,17,59
37017419,18,49
37017419,19,30
37017419,20,21
37017419,21,16
37017419,22,13
37017419,23,2
3701741A,0,9
3701741A,1,5
3701741A,2,6
3701741A,3,3
3701741A,4,2
3701741A,5,8
3701741A,6,17
3701741A,7,52
3701741A,8,76
3701741A,9,103
3701741A,10,91
3701741A,11,101
3701741A,12,68
3701741A,13,78
3701741A,14,91
3701741A,15,84
3701741A,16,113
3701741A,17,105
3701741A,18,105
3701741A,19,46
3701741A,20,38
3701741A,21,43
3701741A,22,20
3701741A,23,10
3701741B,0,9
3701741B,1,8
3701741B,2,4
3701741B,3,6
3701741B,4,4
3701741B,5,4
3701741B,6,10
3701741B,7,77
3701741B,8,65
3701741B,9,109
3701741B,10,111
3701741B,11,100
3701741B,12,70
3701741B,13,77
3701741B,14,86
3701741B,15,126
3701741B,16,115
3701741B,17,125
3701741B,18,103
3701741B,19,55
3701741B,20,41
3701741B,21,27
3701741B,22,24
3701741B,23,21
3701741C,0,19
3701741C,1,4
3701741C,2,2
3701741C,3,5
3701741C,4,2
3701741C,5,4
3701741C,6,12
3701741C,7,58
3701741C,8,74
3701741C,9,80
3701741C,10,99
3701741C,11,87
3701741C,12,54
3701741C,13,61
3701741C,14,87
3701741C,15,66
3701741C,16,82
3701741C,17,138
3701741C,18,105
3701741C,19,46
3701741C,20,44
3701741C,21,29
3701741C,22,18
3701741C,23,16
37017421,0,19
37017421,1,21
37017421,2,11
37017421,3,8
37017421,4,7
37017421,5,8
37017421,6,92
37017421,7,201
37017421,8,233
37017421,9,267
37017421,10,283
37017421,11,245
37017421,12,174
37017421,13,185
37017421,14,228
37017421,15,231
37017421,16,301
37017421,17,268
37017421,18,211
37017421,19,164
37017421,20,86
37017421,21,81
37017421,22,67
37017421,23,38
37017611,0,92
37017611,1,53
37017611,2,42
37017611,3,43
37017611,4,75
37017611,5,202
37017611,6,559
37017611,7,821
37017611,8,1043
37017611,9,853
37017611,10,746
37017611,11,598
37017611,12,597
37017611,13,634
37017611,14,738
37017611,15,720
37017611,16,818
37017611,17,773
37017611,18,574
37017611,19,422
37017611,20,322
37017611,21,273
37017611,22,203
37017611,23,144
37017612,0,234
37017612,1,156
37017612,2,118
37017612,3,160
37017612,4,234
37017612,5,423
37017612,6,889
37017612,7,1738
37017612,8,2133
37017612,9,1938
37017612,10,1824
37017612,11,1706
37017612,12,1585
37017612,13,1542
37017612,14,1831
37017612,15,2261
37017612,16,3010
37017612,17,4371
37017612,18,3855
37017612,19,1517
37017612,20,918
37017612,21,660
37017612,22,424
37017612,23,298
37017811,0,12
37017811,1,8
37017811,2,7
37017811,3,6
37017811,4,6
37017811,5,11
37017811,6,44
37017811,7,61
37017811,8,88
37017811,9,122
37017811,10,120
37017811,11,126
37017811,12,97
37017811,13,80
37017811,14,117
37017811,15,112
37017811,16,115
37017811,17,84
37017811,18,54
37017811,19,62
37017811,20,33
37017811,21,27
37017811,22,19
37017811,23,17
37017812,0,7
37017812,1,4
37017812,2,4
37017812,4,1
37017812,5,1
37017812,6,23
37017812,7,77
37017812,8,90
37017812,9,110
37017812,10,82
37017812,11,96
37017812,12,61
37017812,13,72
37017812,14,87
37017812,15,80
37017812,16,54
37017812,17,55
37017812,18,63
37017812,19,33
37017812,20,23
37017812,21,23
37017812,22,9
37017812,23,10
37017813,0,12
37017813,1,12
37017813,2,6
37017813,3,8
37017813,4,6
37017813,5,22
37017813,6,88
37017813,7,135
37017813,8,189
37017813,9,214
37017813,10,208
37017813,11,196
37017813,12,159
37017813,13,159
37017813,14,221
37017813,15,206
37017813,16,221
37017813,17,252
37017813,18,186
37017813,19,109
37017813,20,103
37017813,21,70
37017813,22,45
37017813,23,38
37017814,0,4
37017814,1,1
37017814,2,2
37017814,3,1
37017814,4,6
37017814,5,7
37017814,6,22
37017814,7,41
37017814,8,72
37017814,9,87
37017814,10,83
37017814,11,58
37017814,12,42
37017814,13,56
37017814,14,72
37017814,15,58
37017814,16,52
37017814,17,45
37017814,18,36
37017814,19,31
37017814,20,11
37017814,21,21
37017814,22,12
37017814,23,12
37017821,0,9
37017821,1,10
37017821,2,12
37017821,3,23
37017821,4,18
37017821,5,22
37017821,6,65
37017821,7,43
37017821,8,68
37017821,9,75
37017821,10,92
37017821,11,78
37017821,12,54
37017821,13,58
37017821,14,70
37017821,15,100
37017821,16,89
37017821,17,84
37017821,18,58
37017821,19,30
37017821,20,28
37017821,21,39
37017821,22,20
37017821,23,22
37017822,0,6
37017822,1,4
37017822,2,2
37017822,3,2
37017822,4,8
37017822,5,13
37017822,6,62
37017822,7,68
37017822,8,111
37017822,9,110
37017822,10,91
37017822,11,90
37017822,12,95
37017822,13,78
37017822,14,107
37017822,15,113
37017822,16,114
37017822,17,79
37017822,18,80
37017822,19,51
37017822,20,26
37017822,21,32
37017822,22,16
37017822,23,5
37017823,0,19
37017823,1,11
37017823,2,11
37017823,3,9
37017823,4,5
37017823,5,47
37017823,6,106
37017823,7,94
37017823,8,134
37017823,9,177
37017823,10,181
37017823,11,138
37017823,12,137
37017823,13,102
37017823,14,134
37017823,15,153
37017823,16,162
37017823,17,131
37017823,18,89
37017823,19,63
37017823,20,48
37017823,21,56
37017823,22,24
37017823,23,17
37017824,0,5
37017824,1,4
37017824,2,2
37017824,3,2
37017824,4,2
37017824,5,6
37017824,6,13
37017824,7,48
37017824,8,55
37017824,9,74
37017824,10,62
37017824,11,62
37017824,12,42
37017824,13,66
37017824,14,65
37017824,15,72
37017824,16,62
37017824,17,54
37017824,18,40
37017824,19,30
37017824,20,12
37017824,21,7
37017824,22,11
37017824,23,6
37017825,0,7
37017825,1,7
37017825,2,2
37017825,3,6
37017825,4,9
37017825,5,21
37017825,6,43
37017825,7,97
37017825,8,126
37017825,9,184
37017825,10,178
37017825,11,152
37017825,12,150
37017825,13,123
37017825,14,110
37017825,15,115
37017825,16,126
37017825,17,117
37017825,18,95
37017825,19,73
37017825,20,28
37017825,21,30
37017825,22,16
37017825,23,23
37017826,0,133
37017826,1,105
37017826,2,97
37017826,3,98
37017826,4,94
37017826,5,123
37017826,6,212
37017826,7,331
37017826,8,404
37017826,9,505
37017826,10,521
37017826,11,572
37017826,12,486
37017826,13,504
37017826,14,581
37017826,15,517
37017826,16,614
37017826,17,559
37017826,18,550
37017826,19,359
37017826,20,287
37017826,21,289
37017826,22,188
37017826,23,151
37017A11,0,9
37017A11,1,16
37017A11,2,7
37017A11,3,6
37017A11,4,12
37017A11,5,12
37017A11,6,51
37017A11,7,97
37017A11,8,116
37017A11,9,167
37017A11,10,152
37017A11,11,131
37017A11,12,113
37017A11,13,122
37017A11,14,135
37017A11,15,156
37017A11,16,175
37017A11,17,170
37017A11,18,142
37017A11,19,75
37017A11,20,56
37017A11,21,53
37017A11,22,24
37017A11,23,20
37017A12,0,8
37017A12,1,2
37017A12,2,3
37017A12,3,1
37017A12,4,4
37017A12,5,10
37017A12,6,34
37017A12,7,77
37017A12,8,90
37017A12,9,107
37017A12,10,107
37017A12,11,103
37017A12,12,70
37017A12,13,72
37017A12,14,84
37017A12,15,94
37017A12,16,83
37017A12,17,100
37017A12,18,91
37017A12,19,39
37017A12,20,28
37017A12,21,26
37017A12,22,24
37017A12,23,17
37017A13,0,20
37017A13,1,18
37017A13,2,11
37017A13,3,7
37017A13,4,10
37017A13,5,20
37017A13,6,48
37017A13,7,113
37017A13,8,148
37017A13,9,222
37017A13,10,210
37017A13,11,187
37017A13,12,146
37017A13,13,145
37017A13,14,177
37017A13,15,201
37017A13,16,204
37017A13,17,201
37017A13,18,138
37017A13,19,91
37017A13,20,80
37017A13,21,50
37017A13,22,40
37017A13,23,18
37017A14,0,9
37017A14,1,7
37017A14,2,3
37017A14,3,4
37017A14,4,7
37017A14,5,14
37017A14,6,30
37017A14,7,76
37017A14,8,124
37017A14,9,157
37017A14,10,133
37017A14,11,106
37017A14,12,83
37017A14,13,92
37017A14,14,90
37017A14,15,108
37017A14,16,122
37017A14,17,104
37017A14,18,86
37017A14,19,51
37017A14,20,35
37017A14,21,33
37017A14,22,15
37017A14,23,14
37017C11,0,15
37017C11,1,13
37017C11,2,7
37017C11,3,8
37017C11,4,8
37017C11,5,12
37017C11,6,53
37017C11,7,159
37017C11,8,294
37017C11,9,411
37017C11,10,379
37017C11,11,328
37017C11,12,258
37017C11,13,254
37017C11,14,281
37017C11,15,309
37017C11,16,388
37017C11,17,317
37017C11,18,275
37017C11,19,158
37017C11,20,109
37017C11,21,85
37017C11,22,67
37017C11,23,38
37017C12,0,4
37017C12,1,1
37017C12,2,3
37017C12,3,7
37017C12,5,6
37017C12,6,15
37017C12,7,41
37017C12,8,44
37017C12,9,69
37017C12,10,76
37017C12,11,74
37017C12,12,52
37017C12,13,57
37017C12,14,53
37017C12,15,66
37017C12,16,74
37017C12,17,76
37017C12,18,52
37017C12,19,40
37017C12,20,23
37017C12,21,26
37017C12,22,16
37017C12,23,6
37017C13,0,17
37017C13,1,14
37017C13,2,9
37017C13,3,7
37017C13,4,27
37017C13,5,44
37017C13,6,73
37017C13,7,143
37017C13,8,215
37017C13,9,321
37017C13,10,345
37017C13,11,295
37017C13,12,217
37017C13,13,257
37017C13,14,292
37017C13,15,317
37017C13,16,354
37017C13,17,304
37017C13,18,243
37017C13,19,156
37017C13,20,121
37017C13,21,77
37017C13,22,57
37017C13,23,42
37017C14,0,41
37017C14,1,25
37017C14,2,21
37017C14,3,14
37017C14,4,15
37017C14,5,21
37017C14,6,32
37017C14,7,84
37017C14,8,159
37017C14,9,258
37017C14,10,298
37017C14,11,274
37017C14,12,253
37017C14,13,242
37017C14,14,308
37017C14,15,330
37017C14,16,382
37017C14,17,407
37017C14,18,330
37017C14,19,212
37017C14,20,166
37017C14,21,113
37017C14,22,108
37017C14,23,63
37017C15,0,18
37017C15,1,14
37017C15,2,8
37017C15,3,8
37017C15,4,4
37017C15,5,14
37017C15,6,21
37017C15,7,45
37017C15,8,58
37017C15,9,88
37017C15,10,123
37017C15,11,140
37017C15,12,104
37017C15,13,99
37017C15,14,128
37017C15,15,137
37017C15,16,134
37017C15,17,146
37017C15,18,132
37017C15,19,90
37017C15,20,74
37017C15,21,47
37017C15,22,36
37017C15,23,32
37017E11,0,3
37017E11,1,4
37017E11,2,5
37017E11,3,5
37017E11,4,2
37017E11,5,4
37017E11,6,5
37017E11,7,21
37017E11,8,36
37017E11,9,45
37017E11,10,32
37017E11,11,35
37017E11,12,27
37017E11,13,19
37017E11,14,29
37017E11,15,24
37017E11,16,19
37017E11,17,45
37017E11,18,32
37017E11,19,19
37017E11,20,33
37017E11,21,14
37017E11,22,13
37017E11,23,11
37017E12,0,6
37017E12,2,2
37017E12,3,3
37017E12,4,2
37017E12,5,5
37017E12,6,15
37017E12,7,29
37017E12,8,45
37017E12,9,49
37017E12,10,43
37017E12,11,46
37017E12,12,35
37017E12,13,34
37017E12,14,51
37017E12,15,85
37017E12,16,45
37017E12,17,27
37017E12,18,28
37017E12,19,18
37017E12,20,12
37017E12,21,16
37017E12,22,12
37017E12,23,16
37017E13,0,11
37017E13,1,11
37017E13,2,5
37017E13,3,5
37017E13,4,3
37017E13,5,22
37017E13,6,61
37017E13,7,126
37017E13,8,175
37017E13,9,211
37017E13,10,200
37017E13,11,110
37017E13,12,92
37017E13,13,107
37017E13,14,108
37017E13,15,132
37017E13,16,120
37017E13,17,107
37017E13,18,124
37017E13,19,69
37017E13,20,46
37017E13,21,28
37017E13,22,20
37017E13,23,22
37017E14,0,8
37017E14,1,6
37017E14,2,2
37017E14,3,1
37017E14,4,2
37017E14,5,2
37017E14,6,14
37017E14,7,32
37017E14,8,29
37017E14,9,42
37017E14,10,52
37017E14,11,47
37017E14,12,27
37017E14,13,35
37017E14,14,42
37017E14,15,30
37017E14,16,49
37017E14,17,43
37017E14,18,29
37017E14,19,46
37017E14,20,28
37017E14,21,21
37017E14,22,13
37017E14,23,9
37018011,0,24
37018011,1,15
37018011,2,12
37018011,3,26
37018011,4,12
37018011,5,31
37018011,6,88
37018011,7,219
37018011,8,321
37018011,9,345
37018011,10,314
37018011,11,290
37018011,12,236
37018011,13,288
37018011,14,296
37018011,15,356
37018011,16,406
37018011,17,347
37018011,18,236
37018011,19,170
37018011,20,122
37018011,21,102
37018011,22,53
37018011,23,32
37018012,0,76
37018012,1,54
37018012,2,35
37018012,3,21
37018012,4,19
37018012,5,45
37018012,6,173
37018012,7,419
37018012,8,633
37018012,9,770
37018012,10,842
37018012,11,680
37018012,12,587
37018012,13,720
37018012,14,830
37018012,15,1054
37018012,16,1235
37018012,17,1156
37018012,18,824
37018012,19,479
37018012,20,330
37018012,21,254
37018012,22,164
37018012,23,111
37018211,0,158
37018211,1,175
37018211,2,125
37018211,3,82
37018211,4,90
37018211,5,208
37018211,6,521
37018211,7,1831
37018211,8,2009
37018211,9,1536
37018211,10,1308
37018211,11,1090
37018211,12,1046
37018211,13,1084
37018211,14,1093
37018211,15,1161
37018211,16,1344
37018211,17,1342
37018211,18,1017
37018211,19,765
37018211,20,544
37018211,21,425
37018211,22,262
37018211,23,195
37018212,0,56
37018212,1,58
37018212,2,37
37018212,3,29
37018212,4,34
37018212,5,89
37018212,6,303
37018212,7,818
37018212,8,1145
37018212,9,874
37018212,10,753
37018212,11,618
37018212,12,611
37018212,13,679
37018212,14,710
37018212,15,759
37018212,16,879
37018212,17,968
37018212,18,731
37018212,19,479
37018212,20,260
37018212,21,205
37018212,22,143
37018212,23,80
37018213,0,14
37018213,1,2
37018213,2,6
37018213,3,10
37018213,4,10
37018213,5,15
37018213,6,95
37018213,7,221
37018213,8,296
37018213,9,295
37018213,10,265
37018213,11,201
37018213,12,206
37018213,13,208
37018213,14,239
37018213,15,275
37018213,16,256
37018213,17,353
37018213,18,206
37018213,19,133
37018213,20,73
37018213,21,86
37018213,22,30
37018213,23,26
37018411,0,29
37018411,1,17
37018411,2,5
37018411,3,10
37018411,4,17
37018411,5,58
37018411,6,206
37018411,7,484
37018411,8,385
37018411,9,532
37018411,10,467
37018411,11,358
37018411,12,315
37018411,13,311
37018411,14,352
37018411,15,321
37018411,16,369
37018411,17,348
37018411,18,316
37018411,19,186
37018411,20,128
37018411,21,98
37018411,22,59
37018411,23,48
37018412,0,17
37018412,1,17
37018412,2,15
37018412,3,10
37018412,4,17
37018412,5,41
37018412,6,82
37018412,7,178
37018412,8,204
37018412,9,293
37018412,10,297
37018412,11,258
37018412,12,208
37018412,13,223
37018412,14,240
37018412,15,249
37018412,16,314
37018412,17,285
37018412,18,256
37018412,19,140
37018412,20,103
37018412,21,59
37018412,22,48
37018412,23,45
37018413,0,5
37018413,1,12
37018413,2,4
37018413,3,6
37018413,4,9
37018413,5,24
37018413,6,41
37018413,7,100
37018413,8,104
37018413,9,109
37018413,10,132
37018413,11,97
37018413,12,104
37018413,13,87
37018413,14,107
37018413,15,103
37018413,16,121
37018413,17,106
37018413,18,96
37018413,19,56
37018413,20,32
37018413,21,28
37018413,22,18
37018413,23,9
37018414,0,73
37018414,1,49
37018414,2,44
37018414,3,42
37018414,4,30
37018414,5,36
37018414,6,112
37018414,7,194
37018414,8,260
37018414,9,352
37018414,10,426
37018414,11,407
37018414,12,368
37018414,13,368
37018414,14,414
37018414,15,485
37018414,16,509
37018414,17,575
37018414,18,485
37018414,19,315
37018414,20,217
37018414,21,174
37018414,22,134
37018414,23,109
37018415,0,24
37018415,1,26
37018415,2,19
37018415,3,20
37018415,4,15
37018415,5,26
37018415,6,44
37018415,7,94
37018415,8,128
37018415,9,153
37018415,10,131
37018415,11,141
37018415,12,164
37018415,13,138
37018415,14,147
37018415,15,209
37018415,16,155
37018415,17,157
37018415,18,146
37018415,19,106
37018415,20,92
37018415,21,65
37018415,22,50
37018415,23,44
37018416,0,90
37018416,1,63
37018416,2,73
37018416,3,45
37018416,4,81
37018416,5,86
37018416,6,171
37018416,7,297
37018416,8,327
37018416,9,355
37018416,10,362
37018416,11,318
37018416,12,347
37018416,13,283
37018416,14,314
37018416,15,387
37018416,16,432
37018416,17,415
37018416,18,306
37018416,19,219
37018416,20,186
37018416,21,157
37018416,22,144
37018416,23,123
37018417,0,46
37018417,1,35
37018417,2,36
37018417,3,30
37018417,4,34
37018417,5,79
37018417,6,91
37018417,7,203
37018417,8,267
37018417,9,362
37018417,10,334
37018417,11,324
37018417,12,309
37018417,13,306
37018417,14,383
37018417,15,463
37018417,16,600
37018417,17,821
37018417,18,557
37018417,19,212
37018417,20,159
37018417,21,147
37018417,22,93
37018417,23,67
37018418,0,35
37018418,1,43
37018418,2,25
37018418,3,21
37018418,4,17
37018418,5,41
37018418,6,102
37018418,7,214
37018418,8,239
37018418,9,277
37018418,10,287
37018418,11,248
37018418,12,247
37018418,13,248
37018418,14,247
37018418,15,260
37018418,16,295
37018418,17,432
37018418,18,320
37018418,19,156
37018418,20,137
37018418,21,121
37018418,22,88
37018418,23,45
37018611,0,6
37018611,1,5
37018611,2,3
37018611,3,2
37018611,4,8
37018611,5,7
37018611,6,18
37018611,7,48
37018611,8,50
37018611,9,99
37018611,10,83
37018611,11,79
37018611,12,64
37018611,13,60
37018611,14,66
37018611,15,91
37018611,16,92
37018611,17,91
37018611,18,78
37018611,19,46
37018611,20,34
37018611,21,28
37018611,22,24
37018611,23,10
37018612,0,3
37018612,1,2
37018612,2,5
37018612,3,3
37018612,4,1
37018612,5,6
37018612,6,17
37018612,7,22
37018612,8,50
37018612,9,60
37018612,10,57
37018612,11,46
37018612,12,37
37018612,13,30
37018612,14,48
37018612,15,34
37018612,16,61
37018612,17,60
37018612,18,41
37018612,19,21
37018612,20,17
37018612,21,8
37018612,22,5
37018612,23,2
37018613,0,22
37018613,1,8
37018613,2,7
37018613,3,17
37018613,4,8
37018613,5,11
37018613,6,58
37018613,7,92
37018613,8,115
37018613,9,170
37018613,10,175
37018613,11,171
37018613,12,139
37018613,13,158
37018613,14,172
37018613,15,172
37018613,16,173
37018613,17,182
37018613,18,150
37018613,19,95
37018613,20,50
37018613,21,31
37018613,22,41
37018613,23,23
37018614,0,5
37018614,1,1
37018614,2,2
37018614,3,5
37018614,4,2
37018614,5,4
37018614,6,3
37018614,7,24
37018614,8,45
37018614,9,47
37018614,10,64
37018614,11,47
37018614,12,42
37018614,13,42
37018614,14,46
37018614,15,55
37018614,16,54
37018614,17,44
37018614,18,43
37018614,19,30
37018614,20,19
37018614,21,13
37018614,22,19
37018614,23,4
37018615,0,7
37018615,1,1
37018615,2,5
37018615,3,4
37018615,4,5
37018615,5,7
37018615,6,23
37018615,7,53
37018615,8,78
37018615,9,142
37018615,10,104
37018615,11,97
37018615,12,100
37018615,13,72
37018615,14,84
37018615,15,88
37018615,16,113
37018615,17,105
37018615,18,63
37018615,19,49
37018615,20,32
37018615,21,28
37018615,22,25
37018615,23,15
37018616,0,60
37018616,1,38
37018616,2,29
37018616,3,22
37018616,4,30
37018616,5,36
37018616,6,76
37018616,7,109
37018616,8,141
37018616,9,169
37018616,10,160
37018616,11,152
37018616,12,168
37018616,13,107
37018616,14,149
37018616,15,159
37018616,16,169
37018616,17,159
37018616,18,146
37018616,19,121
37018616,20,109
37018616,21,101
37018616,22,65
37018616,23,61
37018617,0,9
37018617,1,4
37018617,2,3
37018617,3,2
37018617,4,6
37018617,5,12
37018617,6,12
37018617,7,22
37018617,8,62
37018617,9,77
37018617,10,78
37018617,11,93
37018617,12,87
37018617,13,67
37018617,14,74
37018617,15,84
37018617,16,95
37018617,17,119
37018617,18,87
37018617,19,53
37018617,20,28
37018617,21,30
37018617,22,22
37018617,23,17
37018811,0,10
37018811,1,8
37018811,2,15
37018811,3,18
37018811,4,22
37018811,5,15
37018811,6,25
37018811,7,65
37018811,8,102
37018811,9,109
37018811,10,117
37018811,11,113
37018811,12,88
37018811,13,122
37018811,14,148
37018811,15,108
37018811,16,125
37018811,17,107
37018811,18,80
37018811,19,67
37018811,20,31
37018811,21,24
37018811,22,25
37018811,23,24
37018A11,0,7
37018A11,1,3
37018A11,2,4
37018A11,3,7
37018A11,4,4
37018A11,5,19
37018A11,6,59
37018A11,7,183
37018A11,8,186
37018A11,9,220
37018A11,10,233
37018A11,11,194
37018A11,12,186
37018A11,13,172
37018A11,14,219
37018A11,15,228
37018A11,16,233
37018A11,17,285
37018A11,18,166
37018A11,19,73
37018A11,20,70
37018A11,21,48
37018A11,22,38
37018A11,23,28
37018A21,0,11
37018A21,1,7
37018A21,2,6
37018A21,3,5
37018A21,4,5
37018A21,5,20
37018A21,6,55
37018A21,7,116
37018A21,8,175
37018A21,9,229
37018A21,10,194
37018A21,11,182
37018A21,12,152
37018A21,13,127
37018A21,14,185
37018A21,15,175
37018A21,16,168
37018A21,17,152
37018A21,18,113
37018A21,19,82
37018A21,20,40
37018A21,21,39
37018A21,22,33
37018A21,23,31
37018A22,0,317
37018A22,1,229
37018A22,2,211
37018A22,3,241
37018A22,4,274
37018A22,5,508
37018A22,6,1422
37018A22,7,3718
37018A22,8,3721
37018A22,9,2796
37018A22,10,2721
37018A22,11,2499
37018A22,12,2042
37018A22,13,2131
37018A22,14,2563
37018A22,15,2950
37018A22,16,3532
37018A22,17,4312
37018A22,18,2651
37018A22,19,1445
37018A22,20,1233
37018A22,21,1008
37018A22,22,813
37018A22,23,521
37018A23,0,187
37018A23,1,109
37018A23,2,74
37018A23,3,57
37018A23,4,65
37018A23,5,194
37018A23,6,917
37018A23,7,3453
37018A23,8,4041
37018A23,9,3032
37018A23,10,2917
37018A23,11,2541
37018A23,12,1935
37018A23,13,2349
37018A23,14,2664
37018A23,15,3019
37018A23,16,3969
37018A23,17,5661
37018A23,18,3342
37018A23,19,1686
37018A23,20,1072
37018A23,21,914
37018A23,22,512
37018A23,23,335
37018C11,0,39
37018C11,1,37
37018C11,2,13
37018C11,3,15
37018C11,4,16
37018C11,5,27
37018C11,6,46
37018C11,7,115
37018C11,8,168
37018C11,9,229
37018C11,10,280
37018C11,11,248
37018C11,12,282
37018C11,13,305
37018C11,14,323
37018C11,15,368
37018C11,16,351
37018C11,17,392
37018C11,18,296
37018C11,19,248
37018C11,20,193
37018C11,21,131
37018C11,22,75
37018C11,23,73
37018C12,0,18
37018C12,1,6
37018C12,2,9
37018C12,3,4
37018C12,4,10
37018C12,5,16
37018C12,6,30
37018C12,7,79
37018C12,8,131
37018C12,9,192
37018C12,10,246
37018C12,11,233
37018C12,12,171
37018C12,13,183
37018C12,14,175
37018C12,15,177
37018C12,16,181
37018C12,17,195
37018C12,18,164
37018C12,19,123
37018C12,20,73
37018C12,21,55
37018C12,22,46
37018C12,23,21
37018C13,0,16
37018C13,1,10
37018C13,2,6
37018C13,3,9
37018C13,4,13
37018C13,5,25
37018C13,6,59
37018C13,7,154
37018C13,8,201
37018C13,9,223
37018C13,10,241
37018C13,11,238
37018C13,12,212
37018C13,13,229
37018C13,14,231
37018C13,15,322
37018C13,16,582
37018C13,17,421
37018C13,18,202
37018C13,19,143
37018C13,20,81
37018C13,21,74
37018C13,22,33
37018C13,23,24
37018C14,0,18
37018C14,1,12
37018C14,2,9
37018C14,3,12
37018C14,4,17
37018C14,5,42
37018C14,6,77
37018C14,7,275
37018C14,8,647
37018C14,9,339
37018C14,10,329
37018C14,11,271
37018C14,12,194
37018C14,13,192
37018C14,14,207
37018C14,15,188
37018C14,16,187
37018C14,17,213
37018C14,18,156
37018C14,19,114
37018C14,20,90
37018C14,21,65
37018C14,22,45
37018C14,23,38
37018C21,0,40
37018C21,1,18
37018C21,2,19
37018C21,3,16
37018C21,4,14
37018C21,5,35
37018C21,6,78
37018C21,7,134
37018C21,8,213
37018C21,9,275
37018C21,10,269
37018C21,11,238
37018C21,12,202
37018C21,13,214
37018C21,14,249
37018C21,15,268
37018C21,16,249
37018C21,17,239
37018C21,18,188
37018C21,19,116
37018C21,20,98
37018C21,21,75
37018C21,22,58
37018C21,23,44
37018C22,0,54
37018C22,1,30
37018C22,2,30
37018C22,3,14
37018C22,4,40
37018C22,5,27
37018C22,6,63
37018C22,7,166
37018C22,8,249
37018C22,9,293
37018C22,10,340
37018C22,11,332
37018C22,12,340
37018C22,13,290
37018C22,14,378
37018C22,15,367
37018C22,16,424
37018C22,17,526
37018C22,18,356
37018C22,19,286
37018C22,20,188
37018C22,21,112
37018C22,22,87
37018C22,23,55
37018C23,0,24
37018C23,1,19
37018C23,2,17
37018C23,3,10
37018C23,4,14
37018C23,5,17
37018C23,6,37
37018C23,7,136
37018C23,8,218
37018C23,9,279
37018C23,10,304
37018C23,11,260
37018C23,12,219
37018C23,13,206
37018C23,14,255
37018C23,15,261
37018C23,16,261
37018C23,17,311
37018C23,18,241
37018C23,19,139
37018C23,20,104
37018C23,21,97
37018C23,22,51
37018C23,23,41
37018C31,0,34
37018C31,1,24
37018C31,2,22
37018C31,3,11
37018C31,4,27
37018C31,5,28
37018C31,6,25
37018C31,7,52
37018C31,8,62
37018C31,9,96
37018C31,10,107
37018C31,11,90
37018C31,12,77
37018C31,13,82
37018C31,14,99
37018C31,15,84
37018C31,16,84
37018C31,17,78
37018C31,18,74
37018C31,19,38
37018C31,20,54
37018C31,21,47
37018C31,22,40
37018C31,23,20
37018E11,0,29
37018E11,1,26
37018E11,2,18
37018E11,3,23
37018E11,4,23
37018E11,5,68
37018E11,6,197
37018E11,7,614
37018E11,8,685
37018E11,9,789
37018E11,10,621
37018E11,11,492
37018E11,12,343
37018E11,13,430
37018E11,14,384
37018E11,15,360
37018E11,16,580
37018E11,17,430
37018E11,18,276
37018E11,19,183
37018E11,20,106
37018E11,21,103
37018E11,22,75
37018E11,23,61
37019011,0,8
37019011,1,4
37019011,2,3
37019011,3,3
37019011,4,1
37019011,5,17
37019011,6,19
37019011,7,46
37019011,8,73
37019011,9,104
37019011,10,77
37019011,11,62
37019011,12,58
37019011,13,65
37019011,14,94
37019011,15,74
37019011,16,85
37019011,17,74
37019011,18,56
37019011,19,29
37019011,20,32
37019011,21,20
37019011,22,11
37019011,23,12
37019012,0,9
37019012,1,19
37019012,2,27
37019012,3,23
37019012,4,23
37019012,5,11
37019012,6,22
37019012,7,59
37019012,8,66
37019012,9,156
37019012,10,113
37019012,11,119
37019012,12,56
37019012,13,47
37019012,14,82
37019012,15,105
37019012,16,87
37019012,17,100
37019012,18,115
